source,Lake,d2H
Ter,Erajarvi,-130.820955795037
Ter,Erajarvi,-107.016294662073
Ter,Erajarvi,-120.867351118765
Ter,Erajarvi,-115.021571662945
Ter,Erajarvi,-124.287158657377
Ter,Erajarvi,-127.992189818896
Ter,Erajarvi,-108.992628387687
Ter,Erajarvi,-128.297797335119
Ter,Erajarvi,-94.4443599566929
Ter,Erajarvi,-123.037832425573
Ter,Erajarvi,-117.326377946369
Ter,Erajarvi,-83.8714077696092
Ter,Erajarvi,-125.755320746395
Ter,Erajarvi,-105.967538022096
Ter,Erajarvi,-118.0464234999
Ter,Erajarvi,-98.7194297624162
Ter,Erajarvi,-110.856392254992
Ter,Erajarvi,-98.9110351845211
Ter,Erajarvi,-106.187737537433
Ter,Erajarvi,-98.2418996809756
Ter,Erajarvi,-116.506947868
Ter,Erajarvi,-103.109956849654
Ter,Erajarvi,-105.392825760146
Ter,Erajarvi,-111.300333177814
Ter,Erajarvi,-120.810492942567
Ter,Erajarvi,-129.83235435614
Ter,Erajarvi,-115.024098497263
Ter,Erajarvi,-112.830528214003
Ter,Erajarvi,-100.684520909964
Ter,Erajarvi,-125.902362935622
Ter,Erajarvi,-136.289039513102
Ter,Erajarvi,-111.699132149916
Ter,Erajarvi,-106.611669763344
Ter,Erajarvi,-88.8224106967948
Ter,Erajarvi,-104.829024782126
Ter,Erajarvi,-132.993915618052
Ter,Erajarvi,-122.015134129197
Ter,Erajarvi,-97.4907530459315
Ter,Erajarvi,-119.73957613726
Ter,Erajarvi,-105.076854176771
Ter,Erajarvi,-112.306741165288
Ter,Erajarvi,-109.760055509718
Ter,Erajarvi,-116.267864127941
Ter,Erajarvi,-129.942631609939
Ter,Erajarvi,-108.267659613132
Ter,Erajarvi,-89.7893638307238
Ter,Erajarvi,-106.278764398791
Ter,Erajarvi,-108.346998695933
Ter,Erajarvi,-137.607386415599
Ter,Erajarvi,-123.944038426951
Ter,Erajarvi,-114.757379084488
Ter,Erajarvi,-138.370051640067
Ter,Erajarvi,-101.186949450872
Ter,Erajarvi,-106.721882930058
Ter,Erajarvi,-114.388218426088
Ter,Erajarvi,-83.930914851259
Ter,Erajarvi,-100.865758823247
Ter,Erajarvi,-92.2753884585273
Ter,Erajarvi,-140.417371047618
Ter,Erajarvi,-125.768904215614
Ter,Erajarvi,-116.791992926264
Ter,Erajarvi,-117.468774953167
Ter,Erajarvi,-117.637782385845
Ter,Erajarvi,-119.041224621215
Ter,Erajarvi,-111.858535288966
Aq,Haapajarvi,-209.133136563435
Aq,Haapajarvi,-169.472476594815
Aq,Haapajarvi,-191.678177151251
Aq,Haapajarvi,-199.597211904395
Aq,Haapajarvi,-182.048449635443
Aq,Haapajarvi,-235.152185281635
Aq,Haapajarvi,-185.950332074284
Aq,Haapajarvi,-189.477633980904
Aq,Haapajarvi,-161.069902703373
Aq,Haapajarvi,-218.074219767543
Aq,Haapajarvi,-176.471202947757
Aq,Haapajarvi,-135.132647506966
Aq,Haapajarvi,-179.759525850853
Aq,Haapajarvi,-199.150271797345
Aq,Haapajarvi,-170.649225577454
Aq,Haapajarvi,-163.392578519915
Aq,Haapajarvi,-185.701718115147
Aq,Haapajarvi,-169.530164067218
Aq,Haapajarvi,-175.849834228533
Aq,Haapajarvi,-173.672563349213
Aq,Haapajarvi,-195.923354912951
Aq,Haapajarvi,-212.406153084311
Aq,Haapajarvi,-196.863412133751
Aq,Haapajarvi,-162.619113051642
Aq,Haapajarvi,-196.637758165826
Aq,Haapajarvi,-181.056903562658
Aq,Haapajarvi,-214.53679381833
Aq,Haapajarvi,-174.74292251735
Aq,Haapajarvi,-190.239269902562
Aq,Haapajarvi,-206.069011477725
Aq,Haapajarvi,-220.972184588254
Aq,Haapajarvi,-171.716594722162
Aq,Haapajarvi,-199.998570956428
Aq,Haapajarvi,-214.094539859439
Aq,Haapajarvi,-193.036253720383
Aq,Haapajarvi,-191.551857773893
Aq,Haapajarvi,-153.732276706397
Aq,Haapajarvi,-192.550569501117
Aq,Haapajarvi,-189.833812060242
Aq,Haapajarvi,-233.219370004386
Aq,Haapajarvi,-176.422316594215
Aq,Haapajarvi,-186.816843532657
Aq,Haapajarvi,-197.158323070363
Aq,Haapajarvi,-190.18765604316
Aq,Haapajarvi,-204.13409888257
Aq,Haapajarvi,-174.122193712372
Aq,Haapajarvi,-171.374330843433
Aq,Haapajarvi,-236.268747380637
Aq,Haapajarvi,-158.146119793248
Aq,Haapajarvi,-175.957938177391
Aq,Haapajarvi,-226.184803448202
Aq,Haapajarvi,-206.128166111402
Aq,Haapajarvi,-190.782368899674
Aq,Haapajarvi,-210.772909957635
Aq,Haapajarvi,-183.600964005155
Aq,Haapajarvi,-188.812543860422
Aq,Haapajarvi,-178.533799376741
Aq,Haapajarvi,-260.754635484885
Aq,Haapajarvi,-183.081721258068
Aq,Haapajarvi,-219.923260849644
Aq,Haapajarvi,-156.942674033064
Aq,Haapajarvi,-191.790635537388
Aq,Haapajarvi,-193.901119073098
Aq,Haapajarvi,-197.182765758718
Aq,Haapajarvi,-175.471015180138
Aq,Haapajarvi,-218.273676899669
Aq,Haapajarvi,-178.469058285446
Aq,Haapajarvi,-155.674658628128
Aq,Haapajarvi,-214.663211651728
Aq,Haapajarvi,-168.01870695609
Aq,Haapajarvi,-200.024491994608
Aq,Haapajarvi,-186.477734534244
Aq,Haapajarvi,-186.319946672212
Aq,Haapajarvi,-185.792261023919
Aq,Haapajarvi,-174.513763185086
Aq,Haapajarvi,-217.952149652546
Aq,Haapajarvi,-154.059556123891
Aq,Haapajarvi,-209.138399750448
Aq,Haapajarvi,-185.199474912006
Aq,Haapajarvi,-173.015936887733
Aq,Haapajarvi,-199.207540591479
Aq,Haapajarvi,-193.969885465608
Aq,Haapajarvi,-190.126249225405
Aq,Haapajarvi,-186.811089999938
Aq,Haapajarvi,-253.088627879627
Aq,Haapajarvi,-246.935400204784
Aq,Haapajarvi,-166.637558604573
Aq,Haapajarvi,-191.544106691993
Aq,Haapajarvi,-192.476632963233
Aq,Haapajarvi,-164.681162911296
Aq,Haapajarvi,-187.598644402365
Aq,Haapajarvi,-173.280414183735
Aq,Haapajarvi,-168.971557059129
Aq,Haapajarvi,-208.304245046044
Aq,Haapajarvi,-179.728430909719
Aq,Haapajarvi,-202.016567781846
Aq,Haapajarvi,-126.668683457916
Aq,Haapajarvi,-192.39307907304
Aq,Haapajarvi,-206.713364764563
Aq,Haapajarvi,-191.435737049414
Ter,Haapajarvi,-132.405913216943
Ter,Haapajarvi,-110.304055948373
Ter,Haapajarvi,-121.214529421381
Ter,Haapajarvi,-119.371616977
Ter,Haapajarvi,-124.863963215031
Ter,Haapajarvi,-115.27337630728
Ter,Haapajarvi,-114.330032490305
Ter,Haapajarvi,-140.112971375411
Ter,Haapajarvi,-128.060452645779
Ter,Haapajarvi,-88.4629033479179
Ter,Haapajarvi,-122.710087572553
Ter,Haapajarvi,-121.978062321052
Ter,Haapajarvi,-114.027267193385
Ter,Haapajarvi,-124.189667633302
Ter,Haapajarvi,-114.537333530308
Ter,Haapajarvi,-124.591841407974
Ter,Haapajarvi,-115.78821245649
Ter,Haapajarvi,-135.466381226313
Ter,Haapajarvi,-125.49984349127
Ter,Haapajarvi,-120.126801787855
Ter,Haapajarvi,-122.095782147086
Ter,Haapajarvi,-125.663295469162
Ter,Haapajarvi,-124.119312361395
Ter,Haapajarvi,-119.041694751979
Ter,Haapajarvi,-113.403437054708
Ter,Haapajarvi,-119.533653972421
Ter,Haapajarvi,-126.706603881402
Ter,Haapajarvi,-130.473155643521
Ter,Haapajarvi,-113.731017096789
Ter,Haapajarvi,-121.877592363447
Ter,Haapajarvi,-120.370201014303
Ter,Haapajarvi,-129.527354908309
Ter,Haapajarvi,-126.016909154747
Ter,Haapajarvi,-119.634207506481
Ter,Haapajarvi,-133.713773515239
Ter,Haapajarvi,-139.623604286832
Ter,Haapajarvi,-128.842497828715
Ter,Haapajarvi,-118.346388586209
Ter,Haapajarvi,-122.396632882688
Ter,Haapajarvi,-125.954929608731
Ter,Haapajarvi,-130.584559380842
Ter,Haapajarvi,-117.165322271702
Ter,Haapajarvi,-110.611852910738
Ter,Haapajarvi,-118.72274892857
Ter,Haapajarvi,-114.411843164736
Ter,Haapajarvi,-105.907201665112
Ter,Haapajarvi,-120.037338850798
Ter,Haapajarvi,-106.056558943549
Ter,Haapajarvi,-128.675670840954
Ter,Haapajarvi,-114.397025271644
Ter,Haapajarvi,-104.629524670306
Ter,Haapajarvi,-143.722824697003
Ter,Haapajarvi,-118.386365410923
Ter,Haapajarvi,-110.815708871082
Ter,Haapajarvi,-121.512197359303
Ter,Haapajarvi,-115.891896298954
Ter,Haapajarvi,-116.086815886575
Ter,Haapajarvi,-137.739948522041
Ter,Haapajarvi,-122.291191694798
Ter,Haapajarvi,-139.987165214045
Ter,Haapajarvi,-121.044967374112
Ter,Haapajarvi,-135.19319817311
Ter,Haapajarvi,-109.512618151637
Ter,Haapajarvi,-125.177026885101
Ter,Haapajarvi,-140.350149153226
Ter,Haapajarvi,-120.784907464019
Ter,Haapajarvi,-114.080413227112
Ter,Haapajarvi,-100.724665673532
Ter,Haapajarvi,-124.114517798462
Ter,Haapajarvi,-116.761518442925
Ter,Haapajarvi,-135.953897219608
Ter,Haapajarvi,-115.292208521538
Ter,Haapajarvi,-135.49908045762
Ter,Haapajarvi,-129.96079590378
Ter,Haapajarvi,-110.758210335159
Ter,Haapajarvi,-119.648980304209
Ter,Haapajarvi,-132.439165712848
Ter,Haapajarvi,-103.718699759758
Ter,Haapajarvi,-131.387731329583
Ter,Haapajarvi,-117.89299686799
Ter,Haapajarvi,-117.764717893961
Ter,Haapajarvi,-114.676183400099
Ter,Haapajarvi,-102.403570105232
Ter,Haapajarvi,-115.669120998475
Ter,Haapajarvi,-123.128335018244
Ter,Haapajarvi,-131.718261538786
Ter,Haapajarvi,-136.740965701184
Ter,Haapajarvi,-122.722239306385
Ter,Haapajarvi,-115.426201836579
Ter,Haapajarvi,-126.938316987566
Ter,Haapajarvi,-128.420647930592
Ter,Haapajarvi,-134.63848113174
Ter,Haapajarvi,-134.776889097033
Ter,Haapajarvi,-113.745307340187
Ter,Haapajarvi,-125.387089866424
Ter,Haapajarvi,-128.709683365055
Ter,Haapajarvi,-117.666250613215
Ter,Haapajarvi,-107.139463315568
Ter,Haapajarvi,-118.260429800466
Ter,Haapajarvi,-98.8271480889059
Aq,Hameenjarvi,-198.96318614037
Aq,Hameenjarvi,-158.252984739044
Aq,Hameenjarvi,-129.793953276272
Aq,Hameenjarvi,-172.022298694051
Aq,Hameenjarvi,-110.00690707769
Aq,Hameenjarvi,-176.839522061438
Aq,Hameenjarvi,-204.345754454726
Aq,Hameenjarvi,-145.686573344058
Aq,Hameenjarvi,-154.03449835491
Aq,Hameenjarvi,-171.185802421566
Aq,Hameenjarvi,-167.704995536774
Aq,Hameenjarvi,-174.949564267749
Aq,Hameenjarvi,-159.197269081635
Aq,Hameenjarvi,-214.701127838779
Aq,Hameenjarvi,-187.575982905479
Aq,Hameenjarvi,-190.161017151893
Aq,Hameenjarvi,-189.810168803677
Aq,Hameenjarvi,-190.014942381841
Aq,Hameenjarvi,-172.776617879952
Aq,Hameenjarvi,-148.610239375494
Aq,Hameenjarvi,-169.321609231399
Aq,Hameenjarvi,-160.459181088284
Aq,Hameenjarvi,-209.920342398168
Aq,Hameenjarvi,-202.982528836974
Aq,Hameenjarvi,-182.767145799506
Aq,Hameenjarvi,-179.840334180886
Aq,Hameenjarvi,-190.757484145929
Aq,Hameenjarvi,-155.601249252125
Aq,Hameenjarvi,-156.291162711561
Aq,Hameenjarvi,-183.306435409444
Aq,Hameenjarvi,-199.714430737475
Aq,Hameenjarvi,-179.295326901356
Aq,Hameenjarvi,-144.465303429429
Aq,Hameenjarvi,-169.948686592457
Aq,Hameenjarvi,-188.496943415806
Aq,Hameenjarvi,-204.225417205479
Aq,Hameenjarvi,-137.457088559226
Aq,Hameenjarvi,-197.667502824237
Aq,Hameenjarvi,-196.52291952613
Aq,Hameenjarvi,-188.349043188046
Aq,Hameenjarvi,-178.140442893032
Aq,Hameenjarvi,-176.03542926314
Aq,Hameenjarvi,-161.246205598154
Aq,Hameenjarvi,-171.678886945188
Aq,Hameenjarvi,-162.599028586492
Aq,Hameenjarvi,-181.386685513349
Aq,Hameenjarvi,-216.743305047705
Aq,Hameenjarvi,-192.94159784783
Aq,Hameenjarvi,-159.745042134675
Aq,Hameenjarvi,-143.508330360092
Aq,Hameenjarvi,-174.017515058791
Aq,Hameenjarvi,-203.186574691442
Aq,Hameenjarvi,-157.829165698511
Aq,Hameenjarvi,-155.28859845101
Aq,Hameenjarvi,-192.203535970001
Aq,Hameenjarvi,-216.354431867612
Aq,Hameenjarvi,-155.465413151272
Aq,Hameenjarvi,-149.864080491654
Aq,Hameenjarvi,-149.445431535397
Aq,Hameenjarvi,-196.449263093896
Aq,Hameenjarvi,-179.265345993243
Aq,Hameenjarvi,-193.739184740582
Aq,Hameenjarvi,-189.58910335214
Aq,Hameenjarvi,-186.031011401112
Aq,Hameenjarvi,-135.471721189679
Aq,Hameenjarvi,-146.347034252905
Aq,Hameenjarvi,-174.243072623333
Aq,Hameenjarvi,-151.919828343886
Aq,Hameenjarvi,-133.584395910435
Aq,Hameenjarvi,-153.552307739352
Aq,Hameenjarvi,-189.314024721901
Aq,Hameenjarvi,-164.518422092119
Aq,Hameenjarvi,-175.918567842781
Aq,Hameenjarvi,-211.546630847596
Aq,Hameenjarvi,-175.25232384518
Aq,Hameenjarvi,-187.922414807318
Aq,Hameenjarvi,-198.476995369493
Aq,Hameenjarvi,-193.837363610328
Aq,Hameenjarvi,-156.509313891286
Aq,Hameenjarvi,-195.073795249473
Aq,Hameenjarvi,-166.789560592152
Aq,Hameenjarvi,-177.395425261625
Aq,Hameenjarvi,-166.587423265075
Aq,Hameenjarvi,-176.811263068317
Aq,Hameenjarvi,-174.024049629527
Aq,Hameenjarvi,-199.868291555498
Aq,Hameenjarvi,-178.331787058449
Aq,Hameenjarvi,-182.07574007952
Aq,Hameenjarvi,-134.770547272504
Aq,Hameenjarvi,-143.233423526866
Aq,Hameenjarvi,-195.110976855768
Aq,Hameenjarvi,-207.754559130971
Aq,Hameenjarvi,-168.207310636873
Aq,Hameenjarvi,-187.513488327235
Aq,Hameenjarvi,-183.085642114954
Aq,Hameenjarvi,-219.798933541987
Aq,Hameenjarvi,-210.564039397924
Aq,Hameenjarvi,-167.734298239179
Aq,Hameenjarvi,-181.068239985168
Aq,Hameenjarvi,-180.200168841768
Ter,Hameenjarvi,-112.090168952914
Ter,Hameenjarvi,-101.285752727534
Ter,Hameenjarvi,-96.4120387207831
Ter,Hameenjarvi,-124.843960509315
Ter,Hameenjarvi,-123.846014856186
Ter,Hameenjarvi,-133.997964471233
Ter,Hameenjarvi,-123.034620415865
Ter,Hameenjarvi,-126.595192779871
Ter,Hameenjarvi,-109.097792402445
Ter,Hameenjarvi,-116.410521756645
Ter,Hameenjarvi,-123.473777066584
Ter,Hameenjarvi,-102.284373210981
Ter,Hameenjarvi,-118.677957698108
Ter,Hameenjarvi,-100.688159576172
Ter,Hameenjarvi,-103.791214979781
Ter,Hameenjarvi,-107.89833439213
Ter,Hameenjarvi,-125.428241414685
Ter,Hameenjarvi,-109.716048250564
Ter,Hameenjarvi,-152.409836093715
Ter,Hameenjarvi,-118.670957004229
Ter,Hameenjarvi,-116.154214558839
Ter,Hameenjarvi,-125.117085668471
Ter,Hameenjarvi,-131.802024678661
Ter,Hameenjarvi,-121.481379119105
Ter,Hameenjarvi,-108.690007212497
Ter,Hameenjarvi,-116.184059692444
Ter,Hameenjarvi,-97.498320209569
Ter,Hameenjarvi,-113.940178222059
Ter,Hameenjarvi,-120.278758126797
Ter,Hameenjarvi,-107.120822271774
Ter,Hameenjarvi,-127.716878609192
Ter,Hameenjarvi,-129.044830608263
Ter,Hameenjarvi,-132.829431570674
Ter,Hameenjarvi,-95.0552409130879
Ter,Hameenjarvi,-125.734786546491
Ter,Hameenjarvi,-116.600213880324
Ter,Hameenjarvi,-132.617817083641
Ter,Hameenjarvi,-115.927335505399
Ter,Hameenjarvi,-111.63569419846
Ter,Hameenjarvi,-119.759392191863
Ter,Hameenjarvi,-133.331233214015
Ter,Hameenjarvi,-124.569705491941
Ter,Hameenjarvi,-99.3054988339772
Ter,Hameenjarvi,-106.705900434127
Ter,Hameenjarvi,-102.143282906174
Ter,Hameenjarvi,-127.88578953035
Ter,Hameenjarvi,-112.898591464844
Ter,Hameenjarvi,-103.184820371194
Ter,Hameenjarvi,-113.548593251696
Ter,Hameenjarvi,-101.971726342973
Ter,Hameenjarvi,-130.372759149065
Ter,Hameenjarvi,-126.405405059455
Ter,Hameenjarvi,-123.416828554834
Ter,Hameenjarvi,-94.5585544610247
Ter,Hameenjarvi,-124.314179530364
Ter,Hameenjarvi,-123.857695712654
Ter,Hameenjarvi,-127.64690968748
Ter,Hameenjarvi,-125.312097908512
Ter,Hameenjarvi,-99.7936469632629
Ter,Hameenjarvi,-118.840033145368
Ter,Hameenjarvi,-101.373762581045
Ter,Hameenjarvi,-116.742873176824
Ter,Hameenjarvi,-114.29141976162
Ter,Hameenjarvi,-105.619282482939
Ter,Hameenjarvi,-121.458154659072
Ter,Hameenjarvi,-108.019472430766
Ter,Hameenjarvi,-141.152237197446
Ter,Hameenjarvi,-134.911412975936
Ter,Hameenjarvi,-103.118840686238
Ter,Hameenjarvi,-110.182384926038
Ter,Hameenjarvi,-99.4483982781152
Ter,Hameenjarvi,-99.7605060549323
Ter,Hameenjarvi,-127.812518801282
Ter,Hameenjarvi,-119.818930286821
Ter,Hameenjarvi,-116.598999199244
Ter,Hameenjarvi,-121.357506717883
Ter,Hameenjarvi,-119.022355332898
Ter,Hameenjarvi,-124.313079785843
Ter,Hameenjarvi,-111.895944889895
Ter,Hameenjarvi,-101.123111184316
Ter,Hameenjarvi,-122.177593202142
Ter,Hameenjarvi,-121.880037451662
Ter,Hameenjarvi,-111.851369490562
Ter,Hameenjarvi,-123.404581307529
Ter,Hameenjarvi,-131.512441262081
Ter,Hameenjarvi,-107.426624281542
Ter,Hameenjarvi,-122.992756497483
Ter,Hameenjarvi,-139.260439294028
Ter,Hameenjarvi,-109.878164860754
Ter,Hameenjarvi,-95.3411805947409
Ter,Hameenjarvi,-106.879759327916
Ter,Hameenjarvi,-108.041428061633
Ter,Hameenjarvi,-107.018214197498
Ter,Hameenjarvi,-109.96805462927
Ter,Hameenjarvi,-126.537585771365
Ter,Hameenjarvi,-105.430099173536
Ter,Hameenjarvi,-118.24169898907
Ter,Hameenjarvi,-132.407195626743
Ter,Hameenjarvi,-99.4011699120936
Ter,Hameenjarvi,-125.125142248889
Aq,Hiidenvesi,-176.974334972603
Aq,Hiidenvesi,-199.049321308857
Aq,Hiidenvesi,-183.566167533691
Aq,Hiidenvesi,-148.189346855543
Aq,Hiidenvesi,-222.872375778366
Aq,Hiidenvesi,-173.736838494956
Aq,Hiidenvesi,-187.423153836285
Aq,Hiidenvesi,-138.996796097366
Aq,Hiidenvesi,-155.384958323544
Aq,Hiidenvesi,-179.502540688982
Aq,Hiidenvesi,-162.217016207091
Aq,Hiidenvesi,-199.264004955567
Aq,Hiidenvesi,-193.094472278032
Aq,Hiidenvesi,-171.769564610208
Aq,Hiidenvesi,-163.911732090925
Aq,Hiidenvesi,-199.419272466287
Aq,Hiidenvesi,-175.054720311094
Aq,Hiidenvesi,-196.982354119638
Aq,Hiidenvesi,-177.556691960435
Aq,Hiidenvesi,-196.527851475584
Aq,Hiidenvesi,-161.194824251341
Aq,Hiidenvesi,-206.201818152612
Aq,Hiidenvesi,-170.75837058695
Aq,Hiidenvesi,-196.660131079891
Aq,Hiidenvesi,-229.27798590055
Aq,Hiidenvesi,-163.138624126813
Aq,Hiidenvesi,-197.84879775137
Aq,Hiidenvesi,-139.186636721329
Aq,Hiidenvesi,-130.683767768161
Aq,Hiidenvesi,-193.43506312743
Aq,Hiidenvesi,-163.25703461642
Aq,Hiidenvesi,-169.903988797258
Aq,Hiidenvesi,-197.647575767534
Aq,Hiidenvesi,-189.041600247528
Aq,Hiidenvesi,-159.140077038059
Aq,Hiidenvesi,-211.519133318848
Aq,Hiidenvesi,-229.691016878407
Aq,Hiidenvesi,-157.444801018195
Aq,Hiidenvesi,-134.67098316442
Aq,Hiidenvesi,-223.498764664136
Aq,Hiidenvesi,-166.554635138433
Aq,Hiidenvesi,-236.581090415533
Aq,Hiidenvesi,-175.480212348614
Aq,Hiidenvesi,-263.771384237106
Aq,Hiidenvesi,-141.132680456304
Aq,Hiidenvesi,-161.000227606579
Aq,Hiidenvesi,-261.139885660847
Aq,Hiidenvesi,-197.962111374072
Aq,Hiidenvesi,-201.830339459721
Aq,Hiidenvesi,-217.137943727418
Aq,Hiidenvesi,-203.313526007413
Aq,Hiidenvesi,-144.090983006104
Aq,Hiidenvesi,-227.961593471016
Aq,Hiidenvesi,-182.685371645773
Aq,Hiidenvesi,-191.131731313623
Aq,Hiidenvesi,-151.15228344503
Aq,Hiidenvesi,-166.97173886378
Aq,Hiidenvesi,-174.020414684261
Aq,Hiidenvesi,-173.902700843444
Aq,Hiidenvesi,-177.776909955651
Aq,Hiidenvesi,-179.010201081223
Aq,Hiidenvesi,-173.092938860016
Aq,Hiidenvesi,-202.191788329344
Aq,Hiidenvesi,-183.97487901467
Aq,Hiidenvesi,-174.11758401893
Aq,Hiidenvesi,-203.811514819854
Aq,Hiidenvesi,-155.056386997675
Aq,Hiidenvesi,-185.740091829475
Aq,Hiidenvesi,-165.499096478166
Aq,Hiidenvesi,-210.239660141692
Aq,Hiidenvesi,-172.803593628526
Aq,Hiidenvesi,-207.160549835005
Aq,Hiidenvesi,-184.779684360194
Aq,Hiidenvesi,-192.62144471271
Aq,Hiidenvesi,-172.905286368652
Aq,Hiidenvesi,-189.855185262227
Aq,Hiidenvesi,-160.398951831571
Aq,Hiidenvesi,-201.769949568515
Aq,Hiidenvesi,-188.912917663775
Aq,Hiidenvesi,-187.796011755589
Aq,Hiidenvesi,-203.318192150879
Aq,Hiidenvesi,-174.577210675423
Aq,Hiidenvesi,-195.028740279582
Aq,Hiidenvesi,-188.159273834424
Aq,Hiidenvesi,-194.675147569542
Aq,Hiidenvesi,-213.404666712979
Aq,Hiidenvesi,-174.571633091134
Aq,Hiidenvesi,-213.140382218637
Aq,Hiidenvesi,-184.622820787695
Aq,Hiidenvesi,-190.340348945406
Aq,Hiidenvesi,-136.947304887361
Aq,Hiidenvesi,-180.178775191098
Aq,Hiidenvesi,-181.178912700561
Aq,Hiidenvesi,-181.130142837115
Aq,Hiidenvesi,-181.344416718376
Aq,Hiidenvesi,-155.500072320467
Aq,Hiidenvesi,-154.393055293075
Aq,Hiidenvesi,-200.4918893855
Aq,Hiidenvesi,-149.055289094327
Aq,Hiidenvesi,-173.438995828631
Ter,Hiidenvesi,-93.1232557017182
Ter,Hiidenvesi,-106.654200451035
Ter,Hiidenvesi,-92.5291898103254
Ter,Hiidenvesi,-124.814843253145
Ter,Hiidenvesi,-104.959410977625
Ter,Hiidenvesi,-109.862046287873
Ter,Hiidenvesi,-84.6208974462575
Ter,Hiidenvesi,-116.411259913924
Ter,Hiidenvesi,-113.40761536886
Ter,Hiidenvesi,-96.9261599806476
Ter,Hiidenvesi,-107.017413375541
Ter,Hiidenvesi,-103.39346333391
Ter,Hiidenvesi,-108.49228395127
Ter,Hiidenvesi,-128.213862689768
Ter,Hiidenvesi,-114.598506463799
Ter,Hiidenvesi,-101.839492562433
Ter,Hiidenvesi,-109.861638798316
Ter,Hiidenvesi,-92.3741369798472
Ter,Hiidenvesi,-99.4731472248664
Ter,Hiidenvesi,-97.2457979820299
Ter,Hiidenvesi,-98.7895449174626
Ter,Hiidenvesi,-108.636622669141
Ter,Hiidenvesi,-99.1435195383448
Ter,Hiidenvesi,-120.683373932486
Ter,Hiidenvesi,-112.48081833636
Ter,Hiidenvesi,-100.355590605202
Ter,Hiidenvesi,-108.701659027714
Ter,Hiidenvesi,-96.4044075554542
Ter,Hiidenvesi,-102.985985688038
Ter,Hiidenvesi,-97.6542644438184
Ter,Hiidenvesi,-110.33195621187
Ter,Hiidenvesi,-114.691366890637
Ter,Hiidenvesi,-124.133499433653
Ter,Hiidenvesi,-115.74075719918
Ter,Hiidenvesi,-100.648124459315
Ter,Hiidenvesi,-114.953409878941
Ter,Hiidenvesi,-111.493031580922
Ter,Hiidenvesi,-107.907792296068
Ter,Hiidenvesi,-116.100821537934
Ter,Hiidenvesi,-112.132104260496
Ter,Hiidenvesi,-83.537898904049
Ter,Hiidenvesi,-98.2617031659477
Ter,Hiidenvesi,-112.394481593015
Ter,Hiidenvesi,-91.9946957340392
Ter,Hiidenvesi,-87.0654536662008
Ter,Hiidenvesi,-105.674452668046
Ter,Hiidenvesi,-125.55844622158
Ter,Hiidenvesi,-121.499074724404
Ter,Hiidenvesi,-91.8819512348072
Ter,Hiidenvesi,-132.368475752469
Ter,Hiidenvesi,-116.371623639296
Ter,Hiidenvesi,-96.3103490495768
Ter,Hiidenvesi,-107.653257413429
Ter,Hiidenvesi,-101.824849352582
Ter,Hiidenvesi,-114.811771665868
Ter,Hiidenvesi,-101.13356306296
Ter,Hiidenvesi,-99.580823356351
Ter,Hiidenvesi,-103.691643838406
Ter,Hiidenvesi,-108.269650834835
Ter,Hiidenvesi,-114.702209794373
Ter,Hiidenvesi,-125.039779053449
Ter,Hiidenvesi,-127.172671768131
Ter,Hiidenvesi,-116.532273345771
Ter,Hiidenvesi,-104.863979180022
Ter,Hiidenvesi,-109.031174616638
Ter,Hiidenvesi,-113.310285558008
Ter,Hiidenvesi,-117.269407581963
Ter,Hiidenvesi,-119.555823048122
Ter,Hiidenvesi,-104.667035528794
Ter,Hiidenvesi,-114.690081527718
Ter,Hiidenvesi,-107.566089458802
Ter,Hiidenvesi,-104.232190653981
Ter,Hiidenvesi,-125.991117250816
Ter,Hiidenvesi,-100.53319746994
Ter,Hiidenvesi,-99.8640840519303
Ter,Hiidenvesi,-104.024932241322
Ter,Hiidenvesi,-126.683532431789
Ter,Hiidenvesi,-96.3555209990473
Ter,Hiidenvesi,-96.0060874448498
Ter,Hiidenvesi,-110.285633287137
Ter,Hiidenvesi,-102.340419799281
Ter,Hiidenvesi,-116.721166705514
Ter,Hiidenvesi,-136.265780076339
Ter,Hiidenvesi,-107.015581783648
Ter,Hiidenvesi,-105.045883636135
Ter,Hiidenvesi,-85.2044575230854
Ter,Hiidenvesi,-111.238121118164
Ter,Hiidenvesi,-103.673142881898
Ter,Hiidenvesi,-127.850055974009
Ter,Hiidenvesi,-84.6191674233243
